request_id,phase_type,t_start,t_end,prefill_tokens,decode_tokens
cmpl-ae3783886a944fde8adea64ec6d28f86,prefill,181.0173089504242,181.06577491760254,2231,0
cmpl-ae3783886a944fde8adea64ec6d28f86,decode,181.06577491760254,190.0991485118866,0,1024
cmpl-4bd7ba7ac40d4255a43dbfffea097304,prefill,186.57622981071472,186.728928565979,6208,0
cmpl-4bd7ba7ac40d4255a43dbfffea097304,decode,186.728928565979,190.209627866745,0,370
cmpl-672349df63c247d69e07a473e8dd26f0,prefill,181.81085085868835,181.85357785224915,2000,0
cmpl-672349df63c247d69e07a473e8dd26f0,decode,181.85357785224915,191.07003378868103,0,1024
cmpl-81b5690d2ec945468617dc1a92cb967e,prefill,187.366516828537,187.51713347434998,6324,0
cmpl-81b5690d2ec945468617dc1a92cb967e,decode,187.51713347434998,191.21605896949768,0,396
cmpl-078a00d247ac44369d8a0ce964152e2d,prefill,182.60776472091675,182.67610907554626,2993,0
cmpl-078a00d247ac44369d8a0ce964152e2d,decode,182.67610907554626,191.97037267684937,0,1024
cmpl-704f16355c8d4f7184b307d10c0bde36,prefill,189.74512887001038,189.8990774154663,6433,0
cmpl-704f16355c8d4f7184b307d10c0bde36,decode,189.8990774154663,192.34199142456055,0,265
cmpl-a9f4d3a8974d4afeb0afb76fe589a42a,prefill,183.39992904663086,183.46897864341736,3104,0
cmpl-a9f4d3a8974d4afeb0afb76fe589a42a,decode,183.46897864341736,192.7493245601654,0,1011
cmpl-3afae118780346c7a5ebf81965cc3c6d,prefill,184.20132613182068,184.37465500831604,7168,0
cmpl-3afae118780346c7a5ebf81965cc3c6d,decode,184.37465500831604,193.84127807617188,0,1024
cmpl-88c21b7a761f48b1b77300e9db932ccd,prefill,190.53700065612793,190.6752314567566,5763,0
cmpl-88c21b7a761f48b1b77300e9db932ccd,decode,190.6752314567566,193.97188806533813,0,367
cmpl-281250a900964b8a9d58f0e2491da652,prefill,184.98444390296936,185.09201741218567,4455,0
cmpl-281250a900964b8a9d58f0e2491da652,decode,185.09201741218567,194.47602462768555,0,1024
cmpl-0931d25aff11417288d73c8efbed2856,prefill,188.9579861164093,189.08157658576965,5015,0
cmpl-0931d25aff11417288d73c8efbed2856,decode,189.08157658576965,194.8954164981842,0,641
cmpl-02d76d15dc334b1f999b7039a1050505,prefill,192.11962962150574,192.224102973938,4355,0
cmpl-02d76d15dc334b1f999b7039a1050505,decode,192.224102973938,195.18255305290222,0,347
cmpl-7fe1bda809a14505a5749c10ee8999b7,prefill,185.7763135433197,185.87477946281433,4097,0
cmpl-7fe1bda809a14505a5749c10ee8999b7,decode,185.87477946281433,195.20737600326538,0,1024
cmpl-9fb23ddb92664629906cac41dc274485,prefill,193.7065668106079,193.82974767684937,4622,0
cmpl-9fb23ddb92664629906cac41dc274485,decode,193.82974767684937,197.00728130340576,0,409
cmpl-68c11200ac72497da621324093fe7c27,prefill,188.15694069862366,188.27068448066711,4642,0
cmpl-68c11200ac72497da621324093fe7c27,decode,188.27068448066711,197.14039993286133,0,1024
cmpl-4527294e32b148e7884894f6850e4f82,prefill,191.3244903087616,191.38571000099182,2882,0
cmpl-4527294e32b148e7884894f6850e4f82,decode,191.38571000099182,197.79582977294922,0,789
cmpl-8d25c6c4a4c742b4a9c39c7661b17aa5,prefill,196.08018684387207,196.1316864490509,2295,0
cmpl-8d25c6c4a4c742b4a9c39c7661b17aa5,decode,196.1316864490509,198.03259658813477,0,265
cmpl-49db7b2569d2467f8ae7a0909970e655,prefill,192.91329860687256,193.0146095752716,4182,0
cmpl-49db7b2569d2467f8ae7a0909970e655,decode,193.0146095752716,199.49449133872986,0,856
cmpl-5a3fa75b53e1453f92ae949f8f6cb0bc,prefill,195.28668999671936,195.32137441635132,1533,0
cmpl-5a3fa75b53e1453f92ae949f8f6cb0bc,decode,195.32137441635132,202.44890880584717,0,1024
cmpl-79ae7f06da0747e2b1675a5d3b5f956f,prefill,205.41304898262024,205.5728099346161,6709,0
cmpl-79ae7f06da0747e2b1675a5d3b5f956f,decode,205.5728099346161,210.15951704978943,0,558
cmpl-754d1f68e0f647c5ab6a9e390c905d83,prefill,206.09051537513733,206.2562437057495,6854,0
cmpl-754d1f68e0f647c5ab6a9e390c905d83,decode,206.2562437057495,211.28602027893066,0,611
cmpl-955628b3a1154a7a8db80ef8359dcd33,prefill,209.5003261566162,209.6415524482727,5857,0
cmpl-955628b3a1154a7a8db80ef8359dcd33,decode,209.6415524482727,213.25316452980042,0,407
cmpl-a479834b304b433cbc6fb31afd064f75,prefill,204.71774816513062,204.7508704662323,1479,0
cmpl-a479834b304b433cbc6fb31afd064f75,decode,204.7508704662323,213.46184730529785,0,1024
cmpl-738dde83a07e4d1cbb5b41dbbc45fdac,prefill,208.81787085533142,208.96322441101074,6172,0
cmpl-738dde83a07e4d1cbb5b41dbbc45fdac,decode,208.96322441101074,213.53817486763,0,517
cmpl-653fcea01f744319a13806227273692a,prefill,214.26134061813354,214.2927589416504,1349,0
cmpl-653fcea01f744319a13806227273692a,decode,214.2927589416504,216.49734616279602,0,246
cmpl-3bacf658887e49e8826e748c7b02784b,prefill,207.44762182235718,207.4785180091858,1335,0
cmpl-3bacf658887e49e8826e748c7b02784b,decode,207.4785180091858,216.54346871376038,0,1024
cmpl-d3ad12de03ba46db8e64033b8830e40b,prefill,212.90357160568237,212.98491621017456,3511,0
cmpl-d3ad12de03ba46db8e64033b8830e40b,decode,212.98491621017456,217.26919555664062,0,476
cmpl-2d02b0748ff04da5b314711d6b2c92fe,prefill,208.1294949054718,208.2021462917328,3443,0
cmpl-2d02b0748ff04da5b314711d6b2c92fe,decode,208.2021462917328,217.38221836090088,0,1023
cmpl-c53f268c329d4d0bbe9e04915cb373fa,prefill,210.86239385604858,210.97309231758118,4553,0
cmpl-c53f268c329d4d0bbe9e04915cb373fa,decode,210.97309231758118,218.20747709274292,0,806
cmpl-18b5a4717b7148d78f2b8290a681450a,prefill,210.17498540878296,210.22572708129883,2376,0
cmpl-18b5a4717b7148d78f2b8290a681450a,decode,210.22572708129883,219.3731050491333,0,1024
cmpl-5ea6818c72f94a7db638fdf87b9ed18b,prefill,213.59106040000916,213.73259139060974,5800,0
cmpl-5ea6818c72f94a7db638fdf87b9ed18b,decode,213.73259139060974,219.88929319381714,0,706
cmpl-edfc28f1aa1949adbdea98fefe8d3162,prefill,216.99501156806946,217.11448550224304,4626,0
cmpl-edfc28f1aa1949adbdea98fefe8d3162,decode,217.11448550224304,220.11463451385498,0,356
cmpl-3346258f30624e4499a305af44499de6,prefill,219.03295922279358,219.06863713264465,1543,0
cmpl-3346258f30624e4499a305af44499de6,decode,219.06863713264465,220.2739028930664,0,151
