request_id,phase_type,t_start,t_end,prefill_tokens,decode_tokens
cmpl-061cdb031f7c4c329a78053c6c63c63e,prefill,143.79038953781128,143.8615334033966,5800,0
cmpl-061cdb031f7c4c329a78053c6c63c63e,decode,143.8615334033966,147.6879599094391,0,706
cmpl-4e345e3ed3b14e3697f0b45b01aef539,prefill,142.03114438056946,142.05213809013367,1335,0
cmpl-4e345e3ed3b14e3697f0b45b01aef539,decode,142.05213809013367,147.73559045791626,0,1024
cmpl-6baaa8898dc54b9e97e88f730806c956,prefill,142.4703266620636,142.5078489780426,3443,0
cmpl-6baaa8898dc54b9e97e88f730806c956,decode,142.5078489780426,148.11695551872253,0,1023
cmpl-da5cb1299b4342b6a3f12d1c3eaf81a4,prefill,145.96868062019348,145.97435426712036,2,0
cmpl-da5cb1299b4342b6a3f12d1c3eaf81a4,decode,145.97435426712036,148.43215775489807,0,474
cmpl-8a9502246ddb4e7a8325753ac7917dd4,prefill,142.91221570968628,142.98163533210754,4862,0
cmpl-8a9502246ddb4e7a8325753ac7917dd4,decode,142.98163533210754,148.49169325828552,0,1024
cmpl-9c4366460fc64ab9a8b5db0dfdce187c,prefill,145.53461956977844,145.55478882789612,827,0
cmpl-9c4366460fc64ab9a8b5db0dfdce187c,decode,145.55478882789612,149.3113729953766,0,744
cmpl-a3cf523fe3294ca2ad0c6387f1f51902,prefill,144.6630153656006,144.7035994529724,3778,0
cmpl-a3cf523fe3294ca2ad0c6387f1f51902,decode,144.7035994529724,149.86548447608948,0,1024
cmpl-b26db047cfda43ad86dc12c356833f5a,prefill,146.84912252426147,146.86532354354858,823,0
cmpl-b26db047cfda43ad86dc12c356833f5a,decode,146.86532354354858,151.50363898277283,0,995
cmpl-21e2e667ef584ef3a8d448298c712453,prefill,153.50744915008545,153.54246306419373,3029,0
cmpl-21e2e667ef584ef3a8d448298c712453,decode,153.54246306419373,159.20233845710754,0,1024
cmpl-bff8b3836ca64a72a8cbb1bade70e961,prefill,154.65545201301575,154.6802797317505,1533,0
cmpl-bff8b3836ca64a72a8cbb1bade70e961,decode,154.6802797317505,159.41178727149963,0,824
cmpl-e1120da7b71c487a8b23e8f677f71548,prefill,153.8952670097351,153.96594429016113,6006,0
cmpl-e1120da7b71c487a8b23e8f677f71548,decode,153.96594429016113,159.77980303764343,0,1024
cmpl-13fea85230c84ea3b5da4cf4df490d01,prefill,156.58084797859192,156.6169605255127,3221,0
cmpl-13fea85230c84ea3b5da4cf4df490d01,decode,156.6169605255127,160.00826001167297,0,557
cmpl-450d04d2c17241cfb76dff188efe7f99,prefill,154.2729251384735,154.29690098762512,2084,0
cmpl-450d04d2c17241cfb76dff188efe7f99,decode,154.29690098762512,160.2227165699005,0,1024
cmpl-54e186c041ac47a79749212fc0fc4bc8,prefill,155.03652548789978,155.04192233085632,2,0
cmpl-54e186c041ac47a79749212fc0fc4bc8,decode,155.04192233085632,160.2376410961151,0,874
cmpl-4dce968e1f6b4640b689943a6ad3c9b9,prefill,160.03956699371338,160.11538243293762,6165,0
cmpl-4dce968e1f6b4640b689943a6ad3c9b9,decode,160.11538243293762,160.9285147190094,0,128
cmpl-624154d3bc2245bf84e000c11ffc95ea,prefill,158.50270891189575,158.57290315628052,5675,0
cmpl-624154d3bc2245bf84e000c11ffc95ea,decode,158.57290315628052,161.099755525589,0,395
cmpl-8167d238d560446eb725f85a6b63c23f,prefill,155.42925715446472,155.467787027359,3530,0
cmpl-8167d238d560446eb725f85a6b63c23f,decode,155.467787027359,161.70785760879517,0,1024
cmpl-c5fafdea10a149788c13b4a5407c6fea,prefill,155.81039142608643,155.83733439445496,2289,0
cmpl-c5fafdea10a149788c13b4a5407c6fea,decode,155.83733439445496,162.11158084869385,0,1024
cmpl-d016b4f890e541e5ad3c24be6f10185d,prefill,156.1997435092926,156.2674422264099,5379,0
cmpl-d016b4f890e541e5ad3c24be6f10185d,decode,156.2674422264099,162.5208592414856,0,1024
cmpl-d41b6d8319e14111bad1f03ec7d4d7f1,prefill,159.27216982841492,159.3585970401764,7168,0
cmpl-d41b6d8319e14111bad1f03ec7d4d7f1,decode,159.3585970401764,162.99255347251892,0,590
cmpl-abb93cd18fdf4972b929470783c8aa34,prefill,158.12266063690186,158.2079176902771,7168,0
cmpl-abb93cd18fdf4972b929470783c8aa34,decode,158.2079176902771,163.1081178188324,0,790
cmpl-e4c3cb04914344369c3a6f85857f5727,prefill,159.65174889564514,159.71189665794373,4614,0
cmpl-e4c3cb04914344369c3a6f85857f5727,decode,159.71189665794373,163.1991195678711,0,575
cmpl-fcefd37f313e484d9db2c8839681ffcc,prefill,156.96449494361877,157.02471232414246,4613,0
cmpl-fcefd37f313e484d9db2c8839681ffcc,decode,157.02471232414246,163.2755103111267,0,1024
cmpl-33ccd6a893e44c0f826be6c756ecc163,prefill,157.344544172287,157.37130284309387,1881,0
cmpl-33ccd6a893e44c0f826be6c756ecc163,decode,157.37130284309387,163.586772441864,0,1024
cmpl-7f5d51be095f4f7794a734d2674238b8,prefill,162.72380900382996,162.7771074771881,4476,0
cmpl-7f5d51be095f4f7794a734d2674238b8,decode,162.7771074771881,163.87264466285706,0,211
cmpl-7f46ed6f518449a29fdcaec1cde2613e,prefill,157.72464084625244,157.74269461631775,730,0
cmpl-7f46ed6f518449a29fdcaec1cde2613e,decode,157.74269461631775,163.92665457725525,0,1024
cmpl-19d1f21f0bcd4f16a54aeb4505f7a248,prefill,158.87835383415222,158.9028148651123,1281,0
cmpl-19d1f21f0bcd4f16a54aeb4505f7a248,decode,158.9028148651123,164.06343793869019,0,868
cmpl-f48ae88f49384e518b82a1647f1a6de2,prefill,160.801100730896,160.8338758945465,2555,0
cmpl-f48ae88f49384e518b82a1647f1a6de2,decode,160.8338758945465,164.35816359519958,0,637
cmpl-b9b4fc91213c45dd90144f0bacf602e7,prefill,160.42273020744324,160.5009446144104,6492,0
cmpl-b9b4fc91213c45dd90144f0bacf602e7,decode,160.5009446144104,164.40697193145752,0,701
cmpl-d42ffa5a05984ccd8792bc867140b11d,prefill,161.56456184387207,161.5721788406372,253,0
cmpl-d42ffa5a05984ccd8792bc867140b11d,decode,161.5721788406372,166.24102425575256,0,928
cmpl-ff972c37a72b436a8c5f5dfa26e9897f,prefill,161.95039892196655,161.9756200313568,1868,0
cmpl-ff972c37a72b436a8c5f5dfa26e9897f,decode,161.9756200313568,166.99523329734802,0,1024
cmpl-31e10976b1fe43d98847c870d1661852,prefill,162.33146619796753,162.33745622634888,2,0
cmpl-31e10976b1fe43d98847c870d1661852,decode,162.33745622634888,167.28401613235474,0,1024
cmpl-2b066713b1524ce198410ee884e5e613,prefill,172.65787863731384,172.74245858192444,7168,0
cmpl-2b066713b1524ce198410ee884e5e613,decode,172.74245858192444,174.19983649253845,0,232
cmpl-075fea033add4b06b1bce9bb30607b95,prefill,169.92313075065613,169.9933488368988,5938,0
cmpl-075fea033add4b06b1bce9bb30607b95,decode,169.9933488368988,174.29504346847534,0,712
cmpl-445dd220a2584be8964b84072f95381e,prefill,169.58080792427063,169.65678119659424,6450,0
cmpl-445dd220a2584be8964b84072f95381e,decode,169.65678119659424,174.33180260658264,0,777
cmpl-294393f84dd94f65a2c45d4a6f17d5ee,prefill,169.23545145988464,169.27598333358765,3620,0
cmpl-294393f84dd94f65a2c45d4a6f17d5ee,decode,169.27598333358765,175.09736561775208,0,966
cmpl-e5b615eae5bc48d7a41714fa895dd09d,prefill,171.63491225242615,171.7140941619873,6648,0
cmpl-e5b615eae5bc48d7a41714fa895dd09d,decode,171.7140941619873,175.54407596588135,0,617
cmpl-a09c147494024de3ae9e00f1db7a4174,prefill,171.28569889068604,171.31676721572876,2687,0
cmpl-a09c147494024de3ae9e00f1db7a4174,decode,171.31676721572876,176.20457935333252,0,783
cmpl-7e83b518f04b43d8a6f9a3a78cac3c10,prefill,170.26622653007507,170.33402371406555,5752,0
cmpl-7e83b518f04b43d8a6f9a3a78cac3c10,decode,170.33402371406555,176.65918612480164,0,1024
cmpl-1f1a9795ef6b4ba19bb09b68a06424c2,prefill,170.94147944450378,170.97477531433105,3004,0
cmpl-1f1a9795ef6b4ba19bb09b68a06424c2,decode,170.97477531433105,176.72838401794434,0,929
cmpl-81897f8593974e8fbc2664dae88b5195,prefill,170.60886812210083,170.6932454109192,7168,0
cmpl-81897f8593974e8fbc2664dae88b5195,decode,170.6932454109192,177.04129838943481,0,1024
cmpl-321614bd4853451abe550e8c677832e2,prefill,173.33137440681458,173.36640334129333,1474,0
cmpl-321614bd4853451abe550e8c677832e2,decode,173.36640334129333,177.8693618774414,0,710
cmpl-eedd047a198a416e99075f268e39d3c2,prefill,173.67576718330383,173.70349788665771,2284,0
cmpl-eedd047a198a416e99075f268e39d3c2,decode,173.70349788665771,178.14079117774963,0,703
cmpl-289984d0393e4cbb8219ee988a46da81,prefill,171.96488523483276,171.97151565551758,139,0
cmpl-289984d0393e4cbb8219ee988a46da81,decode,171.97151565551758,178.16349864006042,0,988
cmpl-a9c8173e666e42f5944f1537c91628ef,prefill,176.4103662967682,176.46106791496277,4139,0
cmpl-a9c8173e666e42f5944f1537c91628ef,decode,176.46106791496277,178.22433066368103,0,290
cmpl-26b651461cf4496eb5636161b2dab8e2,prefill,174.02298998832703,174.09808802604675,6042,0
cmpl-26b651461cf4496eb5636161b2dab8e2,decode,174.09808802604675,178.67298007011414,0,743
cmpl-c9791dfd47bf4de38331dd2d6ebd895d,prefill,172.31138014793396,172.34022426605225,2452,0
cmpl-c9791dfd47bf4de38331dd2d6ebd895d,decode,172.34022426605225,178.70978164672852,0,1024
cmpl-922de7d3062c4fd18b10d6451f5bd635,prefill,175.0435013771057,175.07095670700073,2377,0
cmpl-922de7d3062c4fd18b10d6451f5bd635,decode,175.07095670700073,179.04157257080078,0,657
cmpl-ab8f9dabe72143288cb4b402dc02e231,prefill,172.9941680431366,173.0361053943634,3870,0
cmpl-ab8f9dabe72143288cb4b402dc02e231,decode,173.0361053943634,179.26789665222168,0,1024
cmpl-88d1c119aada44779336f896e96a55c0,prefill,174.70311546325684,174.7412610054016,3448,0
cmpl-88d1c119aada44779336f896e96a55c0,decode,174.7412610054016,179.74785947799683,0,849
cmpl-b4468f8d74e348cc95cbc589f6b7703e,prefill,175.3900763988495,175.45904421806335,5402,0
cmpl-b4468f8d74e348cc95cbc589f6b7703e,decode,175.45904421806335,180.31759548187256,0,849
cmpl-c057007198b24ac1bfac92691fafafe9,prefill,174.3637478351593,174.40515851974487,3842,0
cmpl-c057007198b24ac1bfac92691fafafe9,decode,174.40515851974487,180.35600209236145,0,1024
cmpl-d7dff986672c4eb88cc6b070490cd9ed,prefill,176.0645351409912,176.07095766067505,2,0
cmpl-d7dff986672c4eb88cc6b070490cd9ed,decode,176.07095766067505,180.97553634643555,0,891
cmpl-12e4d877e6374a4fa3110e7d90e9a7fe,prefill,175.7353458404541,175.82041311264038,7168,0
cmpl-12e4d877e6374a4fa3110e7d90e9a7fe,decode,175.82041311264038,181.40474796295166,0,1024
cmpl-142b22744c164ababb77e862cf525303,prefill,176.75472354888916,176.82017040252686,5019,0
cmpl-142b22744c164ababb77e862cf525303,decode,176.82017040252686,182.128675699234,0,1024
cmpl-4f89d7d1843d4aa6a8c1f3da09174683,prefill,177.4317762851715,177.44830107688904,553,0
cmpl-4f89d7d1843d4aa6a8c1f3da09174683,decode,177.44830107688904,182.56103372573853,0,1024
cmpl-c3b544704c8047e7a80aa9eb55369259,prefill,184.78391289710999,184.83416390419006,4329,0
cmpl-c3b544704c8047e7a80aa9eb55369259,decode,184.83416390419006,184.92788815498352,0,21
cmpl-051147da05f94b67bc3c43cb2309421b,prefill,184.4763481616974,184.51560354232788,3386,0
cmpl-051147da05f94b67bc3c43cb2309421b,decode,184.51560354232788,184.98818683624268,0,95
cmpl-e0fc322720d34e77afb84877367f237a,prefill,185.39870738983154,185.4320900440216,3062,0
cmpl-e0fc322720d34e77afb84877367f237a,decode,185.4320900440216,185.6189088821411,0,41
cmpl-82f256132ee04ecfbaeffe22bb172666,prefill,185.08988213539124,185.1215636730194,2585,0
cmpl-82f256132ee04ecfbaeffe22bb172666,decode,185.1215636730194,188.3052043914795,0,566
cmpl-b926f926e497422d80a2a347b15098f3,prefill,186.01483917236328,186.0504765510559,3216,0
cmpl-b926f926e497422d80a2a347b15098f3,decode,186.0504765510559,190.83719539642334,0,786
cmpl-6606aadb824841c7b59f6ad548813db9,prefill,190.63505935668945,190.67920899391174,3956,0
cmpl-6606aadb824841c7b59f6ad548813db9,decode,190.67920899391174,191.1475534439087,0,79
cmpl-635456d073df4e4b884fea0898bb7280,prefill,186.6337606906891,186.7000551223755,4787,0
cmpl-635456d073df4e4b884fea0898bb7280,decode,186.7000551223755,191.15655732154846,0,718
cmpl-7d38a37f850343c083b84398a14716a3,prefill,188.7858293056488,188.82034492492676,3017,0
cmpl-7d38a37f850343c083b84398a14716a3,decode,188.82034492492676,191.48244309425354,0,411
cmpl-38f9487b7b11472a9b504b98f43c9026,prefill,185.7094271183014,185.76103949546814,4440,0
cmpl-38f9487b7b11472a9b504b98f43c9026,decode,185.76103949546814,192.05048084259033,0,1024
cmpl-96b147929ab44263b6e35c15ca649eb8,prefill,188.16990494728088,188.2109613418579,3415,0
cmpl-96b147929ab44263b6e35c15ca649eb8,decode,188.2109613418579,192.5952205657959,0,694
cmpl-fdc4c5ceac734cd588ccafe02c51df04,prefill,186.31918048858643,186.3407690525055,658,0
cmpl-fdc4c5ceac734cd588ccafe02c51df04,decode,186.3407690525055,192.64074230194092,0,1013
cmpl-bb6a251e74d948b58be8ab73161dd673,prefill,189.71044182777405,189.75148010253906,3743,0
cmpl-bb6a251e74d948b58be8ab73161dd673,decode,189.75148010253906,192.92202401161194,0,496
cmpl-7c94df561f1c4c62ad6b51cfc9ee3d6b,prefill,190.020977973938,190.0843858718872,4885,0
cmpl-7c94df561f1c4c62ad6b51cfc9ee3d6b,decode,190.0843858718872,192.97786402702332,0,456
cmpl-6847fb371f284e8d8f0af402d3092410,prefill,186.94359827041626,187.01048922538757,5604,0
cmpl-6847fb371f284e8d8f0af402d3092410,decode,187.01048922538757,193.34481620788574,0,1024
cmpl-435c20bbf56c4041ad7d5192c38b376b,prefill,187.25442934036255,187.32218384742737,5886,0
cmpl-435c20bbf56c4041ad7d5192c38b376b,decode,187.32218384742737,193.62068676948547,0,1024
cmpl-c6814e078cf54a0a952cd3aee259d215,prefill,187.55866026878357,187.62452721595764,5487,0
cmpl-c6814e078cf54a0a952cd3aee259d215,decode,187.62452721595764,193.8761191368103,0,1024
cmpl-2f712a9990144edfa1f7a8a1fe1bf576,prefill,187.86386632919312,187.91351532936096,4145,0
cmpl-2f712a9990144edfa1f7a8a1fe1bf576,decode,187.91351532936096,194.12398958206177,0,1024
cmpl-c53beeda39484602a933e4340e0fbf66,prefill,191.25460004806519,191.33544087409973,6842,0
cmpl-c53beeda39484602a933e4340e0fbf66,decode,191.33544087409973,194.16557550430298,0,494
cmpl-fbe676a7d4cb4cf08bedb6d99c407756,prefill,189.09520030021667,189.1381585597992,3743,0
cmpl-fbe676a7d4cb4cf08bedb6d99c407756,decode,189.1381585597992,194.20892095565796,0,836
cmpl-61475f7cb3dc43c3bcd38b47aa07e671,prefill,189.402188539505,189.43644881248474,3051,0
cmpl-61475f7cb3dc43c3bcd38b47aa07e671,decode,189.43644881248474,194.23553252220154,0,792
cmpl-fd88076078dc4527bd85fe62e7056feb,prefill,190.93824362754822,190.9548785686493,948,0
cmpl-fd88076078dc4527bd85fe62e7056feb,decode,190.9548785686493,195.21504473686218,0,766
cmpl-a92181df4e504a48893b26c328c27246,prefill,190.33112335205078,190.40362071990967,6079,0
cmpl-a92181df4e504a48893b26c328c27246,decode,190.40362071990967,195.38311314582825,0,886
cmpl-40b67ddce0b240bdbd7e8602924b1c35,prefill,191.55383229255676,191.56009793281555,2,0
cmpl-40b67ddce0b240bdbd7e8602924b1c35,decode,191.56009793281555,196.83756971359253,0,1024
cmpl-da67ab19a8d5441486697dad9878282e,prefill,191.87315940856934,191.95881390571594,7168,0
cmpl-da67ab19a8d5441486697dad9878282e,decode,191.95881390571594,196.83597254753113,0,967
cmpl-d7f4134bc3ed4e9588a3759403336db4,prefill,200.3982949256897,200.43573260307312,3428,0
cmpl-d7f4134bc3ed4e9588a3759403336db4,decode,200.43573260307312,201.21218729019165,0,157
cmpl-a82a4099d8dd4468acf14e03d79bbad5,prefill,200.11090636253357,200.1162929534912,2,0
cmpl-a82a4099d8dd4468acf14e03d79bbad5,decode,200.1162929534912,201.48183703422546,0,261
cmpl-4bea0dd2e6634384bec10602bccc86b9,prefill,199.27046298980713,199.27582097053528,2,0
cmpl-4bea0dd2e6634384bec10602bccc86b9,decode,199.27582097053528,202.90797472000122,0,660
cmpl-ba315c1ca76d4fa99ebba156db579ede,prefill,201.8042552471161,201.89023065567017,7168,0
cmpl-ba315c1ca76d4fa99ebba156db579ede,decode,201.89023065567017,203.3622443675995,0,246
cmpl-145bc7ac959b404f971ea52f68527736,prefill,202.63533568382263,202.65924334526062,1778,0
cmpl-145bc7ac959b404f971ea52f68527736,decode,202.65924334526062,204.13330173492432,0,219
cmpl-43eb4dfdebe5453c950fbeb546fa1f1d,prefill,202.91858434677124,202.9536328315735,3091,0
cmpl-43eb4dfdebe5453c950fbeb546fa1f1d,decode,202.9536328315735,204.1891369819641,0,180
cmpl-e30c5c5d90694a0481be86b3cc315f2e,prefill,198.72343587875366,198.76441359519958,3681,0
cmpl-e30c5c5d90694a0481be86b3cc315f2e,decode,198.76441359519958,204.65661191940308,0,1024
cmpl-a736c99d4b684b33a032d737027f52b1,prefill,198.99562239646912,199.02875399589539,2968,0
cmpl-a736c99d4b684b33a032d737027f52b1,decode,199.02875399589539,204.96617460250854,0,1024
cmpl-48eb06409682405a93b17e1f3cf8b3a0,prefill,201.24193572998047,201.29593300819397,4564,0
cmpl-48eb06409682405a93b17e1f3cf8b3a0,decode,201.29593300819397,205.07743430137634,0,602
cmpl-18037bcd36024190bf2d9bceed38e68c,prefill,201.51962065696716,201.5845992565155,4851,0
cmpl-18037bcd36024190bf2d9bceed38e68c,decode,201.5845992565155,205.6159007549286,0,632
cmpl-2b30b5ab69264150aa54843b892b3860,prefill,199.55742478370667,199.594651222229,3461,0
cmpl-2b30b5ab69264150aa54843b892b3860,decode,199.594651222229,205.71358013153076,0,1024
cmpl-640173f009354691b6be248e15689ea2,prefill,199.83171939849854,199.85415935516357,1556,0
cmpl-640173f009354691b6be248e15689ea2,decode,199.85415935516357,205.98619174957275,0,1024
cmpl-c9890c07f3e2452d84e044add8fb52ef,prefill,202.35568833351135,202.38113284111023,1979,0
cmpl-c9890c07f3e2452d84e044add8fb52ef,decode,202.38113284111023,206.11886954307556,0,596
cmpl-d5b4b088f3554cbfa24dd7d9b4bb2920,prefill,202.07730960845947,202.1048846244812,2331,0
cmpl-d5b4b088f3554cbfa24dd7d9b4bb2920,decode,202.1048846244812,206.28256511688232,0,675
cmpl-b26d9923a5ad422ab5f578a43fea0ed3,prefill,200.67144012451172,200.67693877220154,2,0
cmpl-b26d9923a5ad422ab5f578a43fea0ed3,decode,200.67693877220154,206.79443764686584,0,1016
cmpl-90ea8a7a306f46cdb6c1077ba875b480,prefill,203.20444774627686,203.27315020561218,5575,0
cmpl-90ea8a7a306f46cdb6c1077ba875b480,decode,203.27315020561218,207.12180733680725,0,643
cmpl-114311a943a346d0b3818eb2f6f3e590,prefill,200.9528410434723,200.95841717720032,2,0
cmpl-114311a943a346d0b3818eb2f6f3e590,decode,200.95841717720032,207.13120341300964,0,1024
cmpl-d54bb8b548ef4859a3e74c393ef7b210,prefill,204.87779903411865,204.9034926891327,1972,0
cmpl-d54bb8b548ef4859a3e74c393ef7b210,decode,204.9034926891327,209.03629660606384,0,772
cmpl-8f3631ecd5de483fbd7c4f424f8f33fd,prefill,203.48670721054077,203.5751223564148,7168,0
cmpl-8f3631ecd5de483fbd7c4f424f8f33fd,decode,203.5751223564148,209.25291204452515,0,1024
cmpl-18191884be0440b2b5a32b76e7d499f5,prefill,203.7648823261261,203.8400046825409,6297,0
cmpl-18191884be0440b2b5a32b76e7d499f5,decode,203.8400046825409,209.42670059204102,0,1024
cmpl-1d33cd78a9944ef8a4b5bed76a6d4d3f,prefill,204.3138530254364,204.32026529312134,2,0
cmpl-1d33cd78a9944ef8a4b5bed76a6d4d3f,decode,204.32026529312134,209.79852652549744,0,1024
cmpl-c7ef48e762b4424091fc0c4afe9a3c86,prefill,204.59868669509888,204.63714218139648,3329,0
cmpl-c7ef48e762b4424091fc0c4afe9a3c86,decode,204.63714218139648,210.0385582447052,0,1024
cmpl-189119f8d0524461a3f7d2793b56ada7,prefill,205.16576743125916,205.2465169429779,6841,0
cmpl-189119f8d0524461a3f7d2793b56ada7,decode,205.2465169429779,210.4654140472412,0,1024
